OGLE-SMC-RRLYR-0716  18.912 19.378  0.4232047 0.0000016  6000.28375  0.252  0.235 5.063  0.153 2.797  0.5667954 0.0000092  6000.35258  0.090  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0729  19.175 19.626  0.3904667 0.0000017  6000.03388  0.240  0.192 5.218  0.134 3.671  0.5238538 0.0000051  6000.15211  0.150  0.277 3.880  0.181 2.342
OGLE-SMC-RRLYR-0737  19.220 19.613  0.3627328 0.0000014  6000.09031  0.272  0.162 5.242  0.000   -    0.4867494 0.0000080  6000.47548  0.081  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0739  19.169 19.655  0.3963415 0.0000015  6000.11646  0.287  0.239 5.185  0.173 3.611  0.5310126 0.0000078  6000.00972  0.099  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0753  19.403 19.778  0.3645865 0.0000046  6000.28474  0.278  0.000   -    0.000   -    0.4897350 0.0000084  6000.38228  0.247  0.303 4.460  0.000   -  
OGLE-SMC-RRLYR-0756  19.453 19.980  0.3572269 0.0000019  6000.00779  0.215  0.236 4.540  0.000   -    0.4801343 0.0000050  6000.46388  0.191  0.194 4.091  0.000   -  
OGLE-SMC-RRLYR-0762  19.162 19.615  0.3705144 0.0000015  6000.26426  0.270  0.103 5.143  0.080 3.733  0.4971380 0.0000067  6000.23964  0.134  0.240 4.202  0.193 4.169
OGLE-SMC-RRLYR-0766  19.024 19.462  0.3723247 0.0000011  6000.21086  0.269  0.238 4.978  0.097 3.246  0.4991866 0.0000094  6000.35814  0.073  0.332 3.359  0.468 2.925
OGLE-SMC-RRLYR-0768  17.771 18.715  0.3842513 0.0000021  6000.25484  0.057  0.167 4.604  0.000   -    0.5155390 0.0000054  6000.23947  0.043  0.308 3.965  0.000   -  
OGLE-SMC-RRLYR-0777  19.187 19.667  0.3749639 0.0000014  6000.34988  0.268  0.212 4.912  0.000   -    0.5028906 0.0000052  6000.37912  0.142  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0780  19.543    -    0.3558297 0.0000021  6000.21570  0.261  0.322 4.912  0.000   -    0.4781666 0.0000046  6000.21742  0.244  0.268 4.173  0.000   -  
OGLE-SMC-RRLYR-0830  19.388 19.900  0.3603476 0.0000014  6000.13941  0.267  0.232 4.911  0.081 3.461  0.4839905 0.0000038  6000.39329  0.175  0.233 3.577  0.000   -  
OGLE-SMC-RRLYR-0838  19.129 19.681  0.3798859 0.0000020  6000.07515  0.258  0.169 4.997  0.000   -    0.5101782 0.0000045  6000.05103  0.237  0.206 4.170  0.000   -  
OGLE-SMC-RRLYR-0846  19.177 19.725  0.3957458 0.0000016  6000.33066  0.304  0.166 5.211  0.000   -    0.5300295 0.0000085  6000.25299  0.094  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0873  19.763 20.496  0.3679060 0.0000030  6000.04241  0.254  0.270 5.408  0.000   -    0.4938594 0.0000078  6000.26440  0.166  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0916  19.153 19.737  0.4027928 0.0000016  6000.37058  0.263  0.203 5.210  0.102 3.191  0.5406919 0.0000050  6000.19968  0.177  0.213 4.522  0.000   -  
OGLE-SMC-RRLYR-0918  19.156 19.619  0.3874712 0.0000014  6000.11613  0.294  0.173 5.228  0.000   -    0.5191329 0.0000085  6000.15027  0.087  0.333 3.301  0.000   -  
OGLE-SMC-RRLYR-0945  19.136 19.250  0.3644089 0.0000008  6000.18405  0.202  0.000   -    0.000   -    0.4891275 0.0000021  6000.40119  0.151  0.205 3.726  0.000   -  
OGLE-SMC-RRLYR-0949  19.299 19.839  0.3745916 0.0000018  6000.33825  0.267  0.204 4.937  0.000   -    0.5024407 0.0000056  6000.15672  0.148  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0956  19.180 19.661  0.3956353 0.0000017  6000.31134  0.232  0.210 4.939  0.166 3.350  0.5307102 0.0000054  6000.35993  0.150  0.000   -    0.000   -  
OGLE-SMC-RRLYR-0989  19.423 19.895  0.3613813 0.0000017  6000.03038  0.246  0.185 4.385  0.108 3.423  0.4850187 0.0000103  6000.20206  0.084  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1002  17.911 18.373  0.3522699 0.0000006  6000.28111  0.258  0.175 5.230  0.057 3.174  0.4734492 0.0000013  6000.27876  0.210  0.230 4.243  0.076 2.483
OGLE-SMC-RRLYR-1003  18.949 19.492  0.4236613 0.0000014  6000.14162  0.250  0.279 5.104  0.102 3.903  0.5672837 0.0000095  6000.04935  0.072  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1010  19.253 19.725  0.3668889 0.0000015  6000.09659  0.276  0.168 5.059  0.000   -    0.4927899 0.0000040  6000.32797  0.197  0.285 4.522  0.000   -  
OGLE-SMC-RRLYR-1028  18.967 19.469  0.4212184 0.0000016  6000.16035  0.265  0.290 5.115  0.000   -    0.5643339 0.0000059  6000.32463  0.135  0.193 4.199  0.000   -  
OGLE-SMC-RRLYR-1031  19.184 19.694  0.4260703 0.0000023  6000.18575  0.221  0.208 4.852  0.128 3.689  0.5710763 0.0000106  6000.05706  0.095  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1045  19.117 19.697  0.4222491 0.0000017  6000.40218  0.250  0.236 4.643  0.100 3.121  0.5650940 0.0000099  6000.38566  0.082  0.206 3.463  0.000   -  
OGLE-SMC-RRLYR-1060  19.307 19.803  0.3636000 0.0000021  6000.11215  0.269  0.190 5.487  0.000   -    0.4886345 0.0000040  6000.14493  0.266  0.188 4.936  0.000   -  
OGLE-SMC-RRLYR-1061  19.113 19.593  0.3824489 0.0000016  6000.23382  0.276  0.200 5.165  0.000   -    0.5131027 0.0000041  6000.38854  0.197  0.286 4.260  0.000   -  
OGLE-SMC-RRLYR-1064  19.338 19.679  0.3649144 0.0000015  6000.16301  0.302  0.240 5.078  0.109 3.864  0.4902662 0.0000030  6000.37601  0.264  0.242 4.082  0.000   -  
OGLE-SMC-RRLYR-1072  19.425 19.687  0.3598063 0.0000014  6000.22908  0.264  0.140 4.423  0.129 3.092  0.4835503 0.0000066  6000.46190  0.117  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1092  19.153 19.583  0.3738560 0.0000012  6000.03134  0.243  0.180 5.420  0.081 4.378  0.5017415 0.0000036  6000.33222  0.162  0.208 4.090  0.000   -  
OGLE-SMC-RRLYR-1096  19.622 20.287  0.3816410 0.0000022  6000.13231  0.291  0.219 5.356  0.000   -    0.5121524 0.0000075  6000.09134  0.155  0.296 4.269  0.000   -  
OGLE-SMC-RRLYR-1101  19.142 19.704  0.3743878 0.0000014  6000.12667  0.264  0.186 5.208  0.087 3.267  0.5028903 0.0000030  6000.40450  0.234  0.256 4.302  0.000   -  
OGLE-SMC-RRLYR-1112  18.876 19.327  0.4350972 0.0000014  6000.24477  0.264  0.253 5.127  0.113 3.575  0.5825318 0.0000081  6000.25864  0.093  0.249 3.582  0.000   -  
OGLE-SMC-RRLYR-1113  19.083 19.577  0.3603126 0.0000011  6000.02551  0.265  0.190 5.203  0.101 3.129  0.4837262 0.0000046  6000.48020  0.122  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1131  18.901 19.271  0.3727156 0.0000017  6000.29770  0.226  0.211 4.952  0.000   -    0.4999576 0.0000050  6000.19477  0.168  0.269 4.464  0.000   -  
OGLE-SMC-RRLYR-1138  19.146    -    0.3693523 0.0000062  6000.21137  0.258  0.168   -    0.215 3.502  0.4953254 0.0000118  6000.05596  0.155  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1139  19.317 19.732  0.4073886 0.0000018  6000.31892  0.307  0.261 4.981  0.136 3.465  0.5456941 0.0000079  6000.47607  0.162  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1143  19.178 19.678  0.3786426 0.0000017  6000.08190  0.240  0.226 5.022  0.120 2.712  0.5084403 0.0000043  6000.13631  0.214  0.242 3.636  0.000   -  
OGLE-SMC-RRLYR-1148  19.043 19.539  0.4180050 0.0000016  6000.13125  0.260  0.257 5.027  0.120 3.057  0.5598719 0.0000076  6000.10888  0.104  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1160  19.143 19.670  0.4223138 0.0000017  6000.35223  0.277  0.209 4.999  0.097 3.628  0.5654963 0.0000104  6000.01302  0.084  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1169  19.394 19.862  0.3741707 0.0000016  6000.10375  0.265  0.191 4.800  0.125 3.147  0.5026715 0.0000037  6000.29754  0.230  0.254 4.289  0.000   -  
OGLE-SMC-RRLYR-1177  19.352 19.828  0.3914306 0.0000013  6000.27484  0.280  0.215 5.064  0.106 3.868  0.5244143 0.0000085  6000.16785  0.098  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1189  18.988 19.706  0.3729689 0.0000014  6000.07885  0.248  0.262 4.954  0.088 3.651  0.5005639 0.0000044  6000.10184  0.151  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1191  19.521 20.017  0.3618358 0.0000016  6000.32546  0.284  0.278 5.082  0.133 3.025  0.4859332 0.0000039  6000.16281  0.217  0.278 3.977  0.000   -  
OGLE-SMC-RRLYR-1196  19.169 19.713  0.4148770 0.0000017  6000.16059  0.266  0.275 4.840  0.130 3.712  0.5556930 0.0000085  6000.21719  0.101  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1198  18.937 19.507  0.4323210 0.0000020  6000.29467  0.232  0.158 5.144  0.000   -    0.5803477 0.0000081  6000.21370  0.091  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1213  19.414 19.916  0.3771929 0.0000019  6000.11261  0.239  0.219 5.550  0.000   -    0.5066844 0.0000044  6000.07451  0.185  0.000   -    0.000   -  
OGLE-SMC-RRLYR-1236  19.159 19.577  0.3801889 0.0000016  6000.37104  0.269  0.207 5.158  0.111 3.166  0.5102139 0.0000038  6000.38716  0.195  0.169 3.992  0.000   -  
OGLE-SMC-RRLYR-1237  19.154 19.583  0.3747749 0.0000015  6000.33091  0.247  0.170 4.998  0.000   -    0.5028224 0.0000046  6000.10149  0.157  0.175 3.581  0.000   -  
OGLE-SMC-RRLYR-1243  19.011 19.448  0.3850487 0.0000012  6000.35256  0.268  0.237 5.189  0.086 2.941  0.5161041 0.0000047  6000.34011  0.126  0.000   -    0.000   -  
