OGLE-LMC-CEP-4271  16.385 17.032   1.5069420 0.0000149  6000.80917  0.071  0.088 4.490  0.000   -    1.0988375 0.0000025  6000.85436  0.196  0.205 4.215  0.059 2.094
OGLE-LMC-CEP-4272  15.750 16.414   2.4163342 0.0000497  6000.96359  0.084  0.123 4.445  0.000   -    1.7508615 0.0000083  6000.47685  0.261  0.127 4.880  0.000   -  
OGLE-LMC-CEP-4368  16.145 16.836   1.7729098 0.0000119  6000.38641  0.158  0.136 4.239  0.000   -    1.2878695 0.0000049  6001.24134  0.203  0.194 4.473  0.057 3.062
OGLE-LMC-CEP-4419  15.003 15.693   3.4799929 0.0000249  6003.46151  0.229  0.186 4.531  0.036 2.877  2.4935540 0.0000140  6002.31320  0.214  0.065 5.172  0.000   -  
OGLE-LMC-CEP-4438  15.476 16.195   2.6625329 0.0000190  6000.55074  0.094  0.098 4.411  0.000   -    1.9173068 0.0000054  6001.82044  0.160  0.153 4.985  0.023 4.357
OGLE-LMC-CEP-4455  15.749 16.428   1.9919028 0.0000207  6000.77471  0.045  0.046   -    0.000   -    1.4457070 0.0000026  6000.13282  0.163  0.183 4.090  0.025 2.135
OGLE-LMC-CEP-4491  14.899 15.562   3.7025055 0.0000207  6002.94919  0.266  0.212 4.495  0.042 2.787  2.6528888 0.0000153  6000.43783  0.193  0.048 5.150  0.020 4.379
OGLE-LMC-CEP-4507  15.007 15.597   3.4194129 0.0000262  6003.27809  0.204  0.163 4.468  0.026 2.741  2.4476884 0.0000144  6001.30800  0.190  0.066 5.114  0.000   -  
OGLE-LMC-CEP-4557  15.281 15.970   2.8675801 0.0000162  6001.96326  0.256  0.204 4.457  0.053 2.798  2.0603952 0.0000120  6001.42009  0.197  0.110 5.080  0.000   -  
OGLE-LMC-CEP-4579  15.043 15.679   3.3582499 0.0000457  6002.94233  0.092  0.079 4.739  0.000   -    2.4079517 0.0000114  6001.16398  0.193  0.043 5.449  0.026 5.346
OGLE-LMC-CEP-4602  16.508 17.098   1.1888600 0.0000096  6001.02558  0.182  0.159 4.195  0.069 1.725  0.8730533 0.0000038  6000.35916  0.218  0.202 4.092  0.095 2.162
OGLE-LMC-CEP-4612  15.965 16.676   1.7151917 0.0000183  6000.27951  0.226  0.259 4.053  0.087 2.054  1.2448869 0.0000147  6000.96977  0.201  0.214 4.145  0.073 1.912
OGLE-LMC-CEP-4705  15.966    -     1.7686624 0.0000232  6000.80601  0.169  0.164 5.188  0.055   -    1.2770744 0.0000103  6000.53221  0.225  0.229 4.727  0.048   -  
