OGLE-LMC-ECL-00119  19.648 19.852    3.4200200  7001.4436  1.331 0.241
OGLE-LMC-ECL-00120  19.501 19.687    6.3710973  7003.6761  0.236 0.178
OGLE-LMC-ECL-00121  17.923 17.897    5.4199209  7004.7225  0.183 0.060
OGLE-LMC-ECL-00122  17.916 19.045   31.1703204  7027.2059  0.639 0.386
OGLE-LMC-ECL-00123  14.937 16.045    0.4594609  7000.1483  0.097 0.082
OGLE-LMC-ECL-00124  18.433 19.525  175.1910589  7025.7151  0.311 0.146
OGLE-LMC-ECL-00125  16.725 16.720    4.3254710  7004.1853  0.240 0.142
OGLE-LMC-ECL-00126  19.692 19.775    1.4733440  7000.3410  0.609 0.462
OGLE-LMC-ECL-00127  17.609 17.581    1.9716602  7001.0592  0.432 0.388
OGLE-LMC-ECL-00128  20.004 20.187    2.2983795  7001.9040  0.403 0.153
OGLE-LMC-ECL-00129  19.657 20.179    1.4487412  7000.5301  1.059 0.732
OGLE-LMC-ECL-00130  19.669 19.888    2.1616068  7001.0237  1.473 0.239
OGLE-LMC-ECL-00131  18.889 19.815    6.3586045  7006.1856  0.420 0.312
OGLE-LMC-ECL-00132  18.044 19.129  146.7338257  7070.0493  0.059 0.054
OGLE-LMC-ECL-00133  19.554 19.809    4.2099302  7001.0787  1.378 0.229
OGLE-LMC-ECL-00134  19.942 20.197    3.7116885  7002.6997  1.023 0.516
OGLE-LMC-ECL-00135  19.904 20.387    1.2040689  7001.1699  0.732 0.526
OGLE-LMC-ECL-00136  17.119 17.129    4.2185079  7000.7144  0.403 0.083
OGLE-LMC-ECL-00137  17.806 17.931    1.8415589  7000.7894  0.515 0.415
OGLE-LMC-ECL-00138  17.584 17.641    3.3875604  7000.8851  0.311 0.299
OGLE-LMC-ECL-00139  18.340 19.217    5.0584883  7000.2061  0.342 0.181
OGLE-LMC-ECL-00140  19.202 19.223    4.9274502  7000.9077  0.336 0.074
OGLE-LMC-ECL-00141  19.076 19.361    1.1903083  7000.2056  0.276 0.268
OGLE-LMC-ECL-00142  20.103 20.484    2.3013463  7002.2489  1.191 0.581
OGLE-LMC-ECL-00143  19.381 19.776    2.2553686  7000.2205  0.563 0.419
